,HUFL__target,HULL__target,MUFL__target,MULL__target,LUFL__target,LULL__target,OT__target
2016-07-01 22:00:00,-0.5358466488399132,0.44302153472975114,-0.5212680074538593,0.22156285826003197,-0.15902181239201507,1.1655096453181677,0.09597776291362801
2016-07-01 23:00:00,-0.5704257649583038,0.410965765537095,-0.534133155998612,0.20287494262740394,-0.30752849077263716,1.116321742968525,0.2876631104030056
2016-07-02 00:00:00,-0.46686035772999734,0.5071331871852263,-0.43103091135524346,0.2952763170070791,-0.33683900101045244,1.1655096453181677,0.43325257797544114
2016-07-02 01:00:00,-0.4783867297694609,0.4750773039224071,-0.3989586761390685,0.3134450998066925,-0.4267246589154445,1.0211194977628018,0.2799260412646153
2016-07-02 02:00:00,-0.4783867297694609,0.5391889563778822,-0.3989586761390685,0.38715849667117525,-0.486322859456462,1.0211194977628018,0.318284852043167
2016-07-02 03:00:00,-0.4783867297694609,0.5071331871852263,-0.39243550892219875,0.38715849667117525,-0.5752313372960662,0.9719315954131591,0.39489376719689023
2016-07-02 04:00:00,-0.5819522190307477,0.5071331871852263,-0.476149481005158,0.38715849667117525,-0.5752313372960662,0.9719315954131591,0.46387431961560294
2016-07-02 05:00:00,-0.4322811595786264,0.6033006088333575,-0.3601820878170369,0.49824772480091406,-0.33683900101045244,1.068720620365663,0.5559573730461068
2016-07-02 06:00:00,-0.4207547875391629,0.6033006088333575,-0.46328433246040535,0.38715849667117525,0.19856669203640556,1.068720620365663,0.3412784387999483
2016-07-02 07:00:00,-0.3977020434602358,0.5712447255705382,-0.4698074996772751,0.38715849667117525,0.28747540281523914,1.1655096453181677,0.43325257797544114
2016-07-02 08:00:00,-0.40922841549969935,0.6033006088333575,-0.4504191839156527,0.479559809168286,0.13896872443461616,1.1655096453181677,0.3796372495784992
2016-07-02 09:00:00,-0.46686035772999734,0.5712447255705382,-0.4567611652435356,0.4245343279364314,-0.0994236118509976,1.068720620365663,0.13433657369217972
2016-07-02 10:00:00,0.3398147283013487,1.404695751211064,0.28361803306329225,1.3283023863061245,0.2581648925774235,1.2131107679210293,0.41788714610203986
2016-07-02 11:00:00,0.6623815324113836,1.6286081815747964,0.5604902032004627,0.9223594469533261,0.883456476468502,1.406688817826038,0.2493042996244535
2016-07-02 12:00:00,0.2937092401434946,1.404695751211064,0.30300630562370134,0.7193879772769267,0.31776309311844136,1.6494547700806883,0.4026308363352813
2016-07-02 13:00:00,0.4204994146105737,1.788887255678403,0.4316576182663751,0.9410473625859541,0.19856669203640556,1.552665745128185,0.33365028391656787
2016-07-02 14:00:00,0.14386615753152762,1.2764726744404402,0.18703895563679337,0.6638434250946219,0.10965821419680136,1.793845106786103,0.45624616473222246
2016-07-02 15:00:00,0.43202586868301796,1.5003848766638457,0.34160175125796005,0.8855026866385205,-0.009537953946005522,1.5034778427785422,0.5329637862893255
2016-07-02 16:00:00,0.3282882742289048,1.3405842128257521,0.35446681340028546,0.996072843817809,0.10965821419680136,1.552665745128185,0.38726540446187885
2016-07-02 17:00:00,0.3398147283013487,1.3405842128257521,0.328736602713207,0.8668147710058927,0.43695926126124823,1.5034778427785422,0.908597619981322
2016-07-02 18:00:00,0.46660490276842753,1.2764726744404402,0.3350785408398764,0.8855026866385205,0.5854659396418703,1.6002670568810937,0.9545847934948847
2016-07-02 19:00:00,0.3743939264527196,1.1161936003368331,0.28361803306329225,0.5532732679153332,0.31776309311844136,1.5034778427785422,1.169154813486033
2016-07-02 20:00:00,0.3513410183078318,1.0200260646185393,0.2707528845185395,0.6269866647798159,0.6147764498796856,1.552665745128185,1.1079113302057109
2016-07-02 21:00:00,0.23607729791319657,1.0520818338111944,0.16765068307638445,0.7193879772769267,0.43695926126124823,1.697056081833598,0.5559573730461068
2016-07-02 22:00:00,0.2591300419921233,1.2444169052477845,0.34160175125796005,0.7380758929095548,0.16925618179859034,1.697056081833598,0.5252267171509363
2016-07-02 23:00:00,0.2591300419921233,1.084137831144178,0.3158714541684541,0.9410473625859541,-0.18833232262982988,1.5034778427785422,1.1079113302057109
2016-07-03 00:00:00,0.4204994146105737,1.6286081815747964,0.45738791535588014,0.8117892897740375,0.16925618179859034,1.406688817826038,1.3302184193352495
2016-07-03 01:00:00,0.31676198422242163,1.5324406458565016,0.296483181608045,1.0884741563149194,-0.12873412208881196,1.406688817826038,0.9698411032616444
2016-07-03 02:00:00,0.4204994146105737,1.2764726744404402,0.40592740757929663,0.7562447375917325,0.19856669203640556,1.697056081833598,0.7858928249106567
2016-07-03 03:00:00,0.31676198422242163,1.0200260646185393,0.3158714541684541,0.645674580412444,-0.24793029023161928,1.406688817826038,1.0158282767752063
2016-07-03 04:00:00,0.47813135684087205,1.3085284436330962,0.4124505315949526,1.0697862406822913,-0.12873412208881196,1.6002670568810937,0.9622129483782643
2016-07-03 05:00:00,0.40897296053812987,1.2764726744404402,0.4187924697216224,0.8855026866385205,0.13896872443461616,1.697056081833598,0.7552710832704957
2016-07-03 06:00:00,0.800698160950907,1.5324406458565016,0.650727169695438,0.7562447375917325,0.9127669867063173,1.841446229388964,0.8932323959595516
2016-07-03 07:00:00,0.5472897531436136,1.2444169052477845,0.5090296090214514,1.0884741563149194,0.8238582759274842,1.793845106786103,0.7092839097569331
2016-07-03 08:00:00,0.46660490276842753,1.1482493695294895,0.35446681340028546,0.6638434250946219,0.79357081856351,1.793845106786103,1.0081999140401954
2016-07-03 09:00:00,0.3628674723802757,1.0520818338111944,0.24502267383146084,0.479559809168286,0.883456476468502,1.841446229388964,1.1155394850890905
2016-07-03 10:00:00,0.6508550783389397,1.4683291074711906,0.5090296090214514,0.9410473625859541,0.7642600753864662,1.697056081833598,1.1921484002428142
2016-07-03 11:00:00,0.7200134746416813,1.5965521842418136,0.5411018442376265,0.903671531320698,1.2703552581955089,1.793845106786103,1.345474936953641
2016-07-03 12:00:00,0.3513410183078318,1.436273110138207,0.3222133922951237,0.9410473625859541,0.49655722886303855,1.697056081833598,1.0541870875537585
2016-07-03 13:00:00,0.22455084384075266,1.404695751211064,0.21929237674195534,0.9779041229007599,0.34707360335625664,1.7446572044364603,1.3991991796055936
2016-07-03 14:00:00,0.3859202164592031,1.6286081815747964,0.380197110489791,1.18035639786158,0.28747540281523914,1.7446572044364603,1.4451861452675248
2016-07-03 15:00:00,0.2937092401434946,1.6286081815747964,0.3673319619450382,0.996072843817809,0.22787743521344975,1.6494547700806883,1.529532129559639
2016-07-03 16:00:00,0.31676198422242163,1.3726399820184085,0.2578877359737868,1.1621875531794021,0.28747540281523914,1.9382352543414683,1.3762055928488126
2016-07-03 17:00:00,0.5472897531436136,1.5003848766638457,0.40592740757929663,1.1253309166297252,1.0016754645459216,1.8906341317386066,1.6521282182269248
2016-07-03 18:00:00,0.5357632990711697,1.404695751211064,0.4187924697216224,0.9223594469533261,0.883456476468502,1.8906341317386066,1.6138781138517528
2016-07-03 19:00:00,0.48965781091331567,1.3726399820184085,0.3867203209078741,0.903671531320698,0.79357081856351,1.7446572044364603,1.2458726428947673
2016-07-03 20:00:00,0.5588160431500965,1.3726399820184085,0.380197110489791,0.829958134456215,1.151159322991931,1.793845106786103,0.4792395436373725
2016-07-03 21:00:00,0.43202586868301796,1.3726399820184085,0.27727609493662214,0.8117892897740375,1.0016754645459216,1.987422967541065,0.5559573730461068
2016-07-03 22:00:00,0.2821827860710507,1.788887255678403,0.3093483301527979,1.235901073809014,0.4662697714990635,1.7446572044364603,0.2493042996244535
2016-07-03 23:00:00,0.23607729791319657,1.788887255678403,0.27727609493662214,1.199044313494208,0.37736106072023035,1.7446572044364603,0.15733016044896064
2016-07-04 00:00:00,0.3398147283013487,1.8529987940637154,0.212769252726299,0.9779041229007599,0.22787743521344975,1.697056081833598,0.49460497551077415
2016-07-04 01:00:00,0.17844535568289857,1.404695751211064,0.21929237674195534,0.996072843817809,0.0793705238935987,1.6494547700806883,0.9162257748647017
2016-07-04 02:00:00,0.12081341345260056,1.3405842128257521,0.19356207965244987,0.9592162072681316,0.13896872443461616,1.6494547700806883,1.169154813486033
2016-07-04 03:00:00,0.21302438976830848,1.6606639507674523,0.09045987821029483,0.8486460500888433,0.0793705238935987,1.697056081833598,1.1768918826244232
2016-07-04 04:00:00,0.20149809976182562,1.3405842128257521,0.10332502675504773,0.9223594469533261,-0.009537953946005522,1.6002670568810937,0.8165145665508173
2016-07-04 05:00:00,0.3282882742289048,1.6927197199601083,0.16130865854728807,1.143499637546774,0.31776309311844136,1.7446572044364603,0.732277496513714
2016-07-04 06:00:00,0.627974439452839,1.6286081815747964,0.4187924697216224,1.0697862406822913,1.0016754645459216,1.8906341317386066,0.6479315122216008
2016-07-04 07:00:00,0.6623815324113836,1.9491661016416828,0.3867203209078741,1.1621875531794021,1.0915611224509132,1.987422967541065,0.5865791146862678
2016-07-04 08:00:00,0.4550786127619447,1.8850545632563709,0.3738551723631214,1.1253309166297252,0.8531687861652993,2.0350244684440204,0.49460497551077415
2016-07-04 09:00:00,0.627974439452839,2.0453336373599775,0.45104589082678437,1.199044313494208,0.6743744174814746,1.9382352543414683,0.9008605508429317
2016-07-04 10:00:00,0.6854342764903106,2.013277868167321,0.4767761879162897,1.199044313494208,0.9420774969441326,1.841446229388964,0.8778669640861504
2016-07-04 11:00:00,0.7545926727930529,1.6927197199601083,0.6056086864479505,1.2914456259913187,1.3885747121513872,1.8906341317386066,1.3532120060920307
2016-07-04 12:00:00,0.4204994146105737,1.8529987940637154,0.3222133922951237,0.9779041229007599,0.7642600753864662,1.841446229388964,1.345474936953641
2016-07-04 13:00:00,0.3628674723802757,1.6286081815747964,0.30300630562370134,1.18035639786158,0.5258677391008529,1.841446229388964,1.322481350196859
2016-07-04 14:00:00,0.4435521586895008,1.9171103324490273,0.3673319619450382,1.3651590228558015,0.34707360335625664,1.793845106786103,1.506538542802857
2016-07-04 15:00:00,0.47813135684087205,1.9491661016416828,0.3093483301527979,1.18035639786158,0.37736106072023035,1.9382352543414683,1.5907756128399604
2016-07-04 16:00:00,0.3513410183078318,1.436273110138207,0.2578877359737868,0.9410473625859541,0.6450639072436594,1.987422967541065,1.7441021495507867
2016-07-04 17:00:00,0.5818687872290241,1.4683291074711906,0.4124505315949526,0.8855026866385205,1.0612736650869394,1.987422967541065,1.2918596085566987
2016-07-04 18:00:00,0.5933952413014678,1.404695751211064,0.4124505315949526,0.8855026866385205,1.478460370056377,2.2286025183490286,1.2918596085566987
2016-07-04 19:00:00,0.24760358791967974,0.8918028737777516,0.328736602713207,0.7749326532243603,-0.30752849077263716,0.6339632088027372,1.5907756128399604
2016-07-04 20:00:00,0.3743939264527196,0.9879702954258833,0.3738551723631214,0.7749326532243603,0.16925618179859034,1.068720620365663,0.8778669640861504
2016-07-04 21:00:00,0.4204994146105737,1.3405842128257521,0.328736602713207,0.8117892897740375,0.7046621077846773,1.9382352543414683,1.460551577140926
2016-07-04 22:00:00,0.2937092401434946,1.3726399820184085,0.27727609493662214,0.6088178819802027,0.4662697714990635,1.793845106786103,1.1461612267292516
2016-07-04 23:00:00,0.8237509050298337,2.1415011730782725,0.7730365442114422,1.4201846278527852,0.37736106072023035,1.8906341317386066,0.908597619981322
2016-07-05 00:00:00,0.6969607305627545,1.7247754891527642,0.6699344291717139,1.143499637546774,0.406671570958046,1.8906341317386066,0.9622129483782643
2016-07-05 01:00:00,0.7891717068784625,2.0453336373599775,0.7021877638744489,1.254588989441642,0.34707360335625664,1.9382352543414683,0.9622129483782643
2016-07-05 02:00:00,0.7545926727930529,2.0453336373599775,0.6764574667849435,1.3651590228558015,0.19856669203640556,1.793845106786103,0.9698411032616444
2016-07-05 03:00:00,0.47813135684087205,1.6286081815747964,0.5411018442376265,1.1066430009970973,0.05006001365578345,1.697056081833598,1.2842314536733186
2016-07-05 04:00:00,0.5818687872290241,1.7247754891527642,0.47043424978962006,0.9779041229007599,0.2581648925774235,1.7446572044364603,1.4528143001509042
2016-07-05 05:00:00,0.5011841009197988,1.2764726744404402,0.3158714541684541,0.5901299663475749,0.5258677391008529,1.987422967541065,1.5525257163164197
2016-07-05 06:00:00,0.9274884994839463,1.6286081815747964,0.6893226153296962,1.0329296041326144,1.2703552581955089,1.841446229388964,1.7058524608788777
2016-07-05 07:00:00,0.6049216953739114,1.5324406458565016,0.5025064850057952,1.0516175197652426,0.8531687861652993,1.9382352543414683,1.5907756128399604
2016-07-05 08:00:00,0.5357632990711697,1.8850545632563709,0.4316576182663751,1.235901073809014,0.7642600753864662,2.084212181643616,1.437557990384145
2016-07-05 09:00:00,0.5242368449987258,1.9171103324490273,0.4445227668111277,1.014760759450437,0.6147764498796856,1.987422967541065,1.4528143001509042
2016-07-05 10:00:00,0.8352773591022773,1.8850545632563709,0.6313389835374557,1.402015783170608,1.0319631548491246,2.1810013957461667,1.7211087706456378
2016-07-05 11:00:00,0.9390147894904297,2.109445175745289,0.6635923182401907,1.4201846278527852,1.7754737268176222,2.3253913541514857,1.521795060421248
2016-07-05 12:00:00,0.5703424972225407,1.6286081815747964,0.47043424978962006,1.0329296041326144,0.79357081856351,1.9382352543414683,0.9315912067381037
2016-07-05 13:00:00,0.3398147283013487,1.2123609079148014,0.2901412434813752,0.8117892897740375,0.5258677391008529,1.793845106786103,1.0925458983323093
2016-07-05 14:00:00,0.3859202164592031,1.5965521842418136,0.40592740757929663,0.903671531320698,0.5258677391008529,2.0350244684440204,1.2688660217999168
2016-07-05 15:00:00,0.5011841009197988,1.5324406458565016,0.39306225903454356,0.8668147710058927,0.5258677391008529,1.841446229388964,1.4681797320243057
2016-07-05 16:00:00,0.3628674723802757,1.436273110138207,0.328736602713207,1.0329296041326144,0.37736106072023035,2.3253913541514857,1.621506268735132
2016-07-05 17:00:00,0.6854342764903106,1.6286081815747964,0.515371547148121,1.1066430009970973,1.567369080835211,2.084212181643616,1.7441021495507867
2016-07-05 18:00:00,0.6049216953739114,1.404695751211064,0.4316576182663751,0.829958134456215,1.1804698332297463,1.987422967541065,1.5677820260831794
2016-07-05 19:00:00,0.5011841009197988,1.2764726744404402,0.3608088379293819,0.829958134456215,1.0016754645459216,1.841446229388964,1.5141669055378688
2016-07-05 20:00:00,0.5588160431500965,1.2444169052477845,0.39958538305019986,0.7562447375917325,1.0915611224509132,1.7446572044364603,1.5601538711997993
2016-07-05 21:00:00,0.46660490276842753,1.2764726744404402,0.328736602713207,0.7380758929095548,1.0016754645459216,1.9382352543414683,1.5907756128399604
2016-07-05 22:00:00,0.3513410183078318,1.1161936003368331,0.28361803306329225,0.6088178819802027,0.7642600753864662,1.8906341317386066,1.506538542802857
2016-07-05 23:00:00,0.6739078224178667,1.788887255678403,0.49616446047669877,1.014760759450437,0.4662697714990635,1.841446229388964,1.4528143001509042
2016-07-06 00:00:00,0.4204994146105737,1.4683291074711906,0.2513646119581304,1.0884741563149194,0.22787743521344975,1.6494547700806883,1.2842314536733186
2016-07-06 01:00:00,0.47813135684087205,1.6286081815747964,0.43818082868445823,0.8117892897740375,0.05006001365578345,1.793845106786103,1.4451861452675248
2016-07-06 02:00:00,0.5011841009197988,1.5965521842418136,0.49616446047669877,1.1066430009970973,0.05006001365578345,1.697056081833598,1.5677820260831794
2016-07-06 03:00:00,0.31676198422242163,1.5003848766638457,0.16130865854728807,0.829958134456215,0.37736106072023035,2.131813304246477,1.537160284443018
2016-07-06 04:00:00,0.24760358791967974,1.1803051387221455,0.212769252726299,0.7931013741414095,0.22787743521344975,1.987422967541065,1.460551577140926
2016-07-06 05:00:00,0.5933952413014678,1.6927197199601083,0.5025064850057952,1.0884741563149194,0.4662697714990635,2.469781690856898,1.4145644036273635
2016-07-06 06:00:00,0.6739078224178667,1.1803051387221455,0.567013240813692,0.701219132594749,1.0612736650869394,1.697056081833598,1.437557990384145
2016-07-06 07:00:00,0.7891717068784625,1.981222098974666,0.734259999090624,1.494417095667718,0.733972618022492,1.7446572044364603,1.3608401609754108
2016-07-06 08:00:00,0.8237509050298337,2.0773894065526335,0.7730365442114422,1.3651590228558015,0.9127669867063173,1.8906341317386066,1.460551577140926
2016-07-06 09:00:00,0.5472897531436136,1.3085284436330962,0.380197110489791,0.7193879772769267,0.5551782493386677,1.8906341317386066,1.7288458397840274
2016-07-06 10:00:00,0.6623815324113836,1.3726399820184085,0.5347599061109573,0.8855026866385205,0.7642600753864662,1.697056081833598,1.4298209212457549
2016-07-06 11:00:00,0.8929093013325756,1.404695751211064,0.650727169695438,1.0516175197652426,1.1804698332297463,1.793845106786103,1.4298209212457549
2016-07-06 12:00:00,0.4550786127619447,1.3085284436330962,0.34794368938462916,0.6825313407272497,0.16925618179859034,1.3590876952231763,1.4758078869076854
2016-07-06 13:00:00,0.40897296053812987,1.5644964150491572,0.43818082868445823,0.829958134456215,0.2581648925774235,1.4558767201756806,1.5755193030732022
2016-07-06 14:00:00,0.2591300419921233,1.436273110138207,0.34160175125796005,0.7562447375917325,-0.12873412208881196,1.3590876952231763,1.6138781138517528
2016-07-06 15:00:00,0.43202586868301796,1.0520818338111944,0.34794368938462916,0.8486460500888433,-0.06913615448702343,1.262298670270672,1.2918596085566987
2016-07-06 16:00:00,0.3282882742289048,0.9879702954258833,0.3608088379293819,0.6088178819802027,-0.06913615448702343,1.2131107679210293,1.1538982958676423
2016-07-06 17:00:00,0.5242368449987258,1.3085284436330962,0.46391103937153744,0.9779041229007599,0.49655722886303855,1.3590876952231763,1.4758078869076854
2016-07-06 18:00:00,0.47813135684087205,1.084137831144178,0.40592740757929663,0.701219132594749,0.5258677391008529,1.3590876952231763,0.7858928249106567
2016-07-06 19:00:00,0.21302438976830848,0.7315237996741449,0.16765068307638445,0.4245343279364314,0.31776309311844136,1.3098997928735336,1.368468523710422
2016-07-06 20:00:00,0.2937092401434946,1.0200260646185393,0.212769252726299,0.3689897138715619,0.6147764498796856,1.5034778427785422,1.4298209212457549
2016-07-06 21:00:00,0.09776050530771306,0.410965765537095,0.06472958112078935,-9.649610771319728e-05,0.733972618022492,1.6494547700806883,1.3991991796055936
2016-07-06 22:00:00,0.4435521586895008,0.6353563780260136,0.3673319619450382,0.2765884013744511,0.4662697714990635,1.3590876952231763,1.3532120060920307
2016-07-06 23:00:00,0.9390147894904297,1.2764726744404402,0.9339413643617046,0.8486460500888433,0.4662697714990635,1.406688817826038,1.2382442801597562
2016-07-07 00:00:00,0.800698160950907,1.5003848766638457,0.7473064199267899,0.8117892897740375,-0.009537953946005522,1.3098997928735336,1.2458726428947673
2016-07-07 01:00:00,1.077331418029953,2.013277868167321,1.1078924325432793,1.402015783170608,-0.21764283286764555,1.2131107679210293,1.2688660217999168
2016-07-07 02:00:00,0.800698160950907,2.013277868167321,1.0562507388777087,1.5312738559825239,-0.24793029023161928,1.1655096453181677,1.1538982958676423
2016-07-07 03:00:00,1.0888578721023967,2.0773894065526335,1.0948460117071133,1.6231559737640555,0.05006001365578345,1.406688817826038,1.1998854693812047
2016-07-07 04:00:00,0.800698160950907,1.4683291074711906,0.7473064199267899,1.0516175197652426,-0.0994236118509976,1.6494547700806883,1.1155394850890905
2016-07-07 05:00:00,0.9966467317207278,1.7247754891527642,1.011313355116781,1.1621875531794021,0.43695926126124823,1.552665745128185,1.0465589326703784
2016-07-07 06:00:00,1.2385288495215376,1.788887255678403,1.1142343706699493,1.143499637546774,0.5258677391008529,1.3590876952231763,1.0081999140401954
2016-07-07 07:00:00,1.0888578721023967,1.8850545632563709,1.037043652206286,1.2727577103586913,0.5854659396418703,1.6002670568810937,0.9008605508429317
2016-07-07 08:00:00,0.7891717068784625,1.4683291074711906,0.7665135065982126,1.199044313494208,0.28747540281523914,1.6002670568810937,1.1768918826244232
2016-07-07 09:00:00,0.7545926727930529,1.6927197199601083,0.650727169695438,1.0884741563149194,0.22787743521344975,1.406688817826038,1.2918596085566987
2016-07-07 10:00:00,0.9159620454115027,1.9491661016416828,0.8567504730931884,1.0884741563149194,0.6450639072436594,1.552665745128185,1.3762055928488126
2016-07-07 11:00:00,0.7545926727930529,1.404695751211064,0.5733553517452149,0.9410473625859541,1.1804698332297463,1.5034778427785422,1.4681797320243057
2016-07-07 12:00:00,0.2937092401434946,0.7635796829369643,0.3093483301527979,0.4427031107360446,0.2581648925774235,1.1655096453181677,1.6904868211538444
2016-07-07 13:00:00,0.4435521586895008,1.2123609079148014,0.4187924697216224,0.7193879772769267,0.019772556291809282,1.2131107679210293,1.9895117396921171
2016-07-07 14:00:00,0.24760358791967974,0.8597471045850956,0.2707528845185395,0.4245343279364314,-0.12873412208881196,1.2131107679210293,2.196453812651518
2016-07-07 15:00:00,0.20149809976182562,0.7956354521296201,0.27727609493662214,0.4427031107360446,-0.18833232262982988,2.131813304246477,2.3267867626055625
2016-07-07 16:00:00,0.22455084384075266,0.6674121472186699,0.264229760502883,0.49824772480091406,0.19856669203640556,1.2131107679210293,2.1427295699995645
2016-07-07 17:00:00,0.43202586868301796,1.0520818338111944,0.40592740757929663,0.701219132594749,0.43695926126124823,1.1655096453181677,1.851441720599682
2016-07-07 18:00:00,0.5357632990711697,1.084137831144178,0.45738791535588014,0.645674580412444,0.6743744174814746,1.406688817826038,1.8208201868111527
2016-07-07 19:00:00,0.3743939264527196,0.9879702954258833,0.3222133922951237,0.6269866647798159,0.4662697714990635,1.3590876952231763,1.7594673735725574
2016-07-07 20:00:00,0.5472897531436136,1.0200260646185393,0.4253156801397055,0.6088178819802027,0.9420774969441326,1.406688817826038,1.7211087706456378
2016-07-07 21:00:00,0.43202586868301796,0.6033006088333575,0.3673319619450382,0.2765884013744511,0.79357081856351,1.4558767201756806,1.7978263922027395
2016-07-07 22:00:00,0.4435521586895008,0.8918028737777516,0.4124505315949526,0.4427031107360446,0.37736106072023035,1.406688817826038,1.6904868211538444
2016-07-07 23:00:00,0.6739078224178667,1.5965521842418136,0.6893226153296962,1.2727577103586913,0.28747540281523914,1.2131107679210293,1.5755193030732022
2016-07-08 00:00:00,0.6739078224178667,1.3085284436330962,0.6893226153296962,1.1621875531794021,0.16925618179859034,1.1655096453181677,1.521795060421248
2016-07-08 01:00:00,0.4204994146105737,1.3085284436330962,0.5282366956928738,0.9779041229007599,-0.27724103340866346,0.8751425704606545,1.4835451638977075
2016-07-08 02:00:00,0.5588160431500965,1.5324406458565016,0.6570692806269611,0.9592162072681316,-0.39643720155147033,0.9719315954131591,1.3302184193352495
2016-07-08 03:00:00,0.3974466705316467,1.2123609079148014,0.4832993983343728,1.0329296041326144,-0.33683900101045244,1.116321742968525,1.2688660217999168
2016-07-08 04:00:00,0.5127105549922424,0.9879702954258833,0.5733553517452149,0.9592162072681316,-0.4560351691532593,1.068720620365663,1.3072250404301002
2016-07-08 05:00:00,0.8122246150233506,1.5324406458565016,0.7859016927561949,1.014760759450437,0.10965821419680136,1.3098997928735336,1.322481350196859
2016-07-08 06:00:00,0.9735939876418007,1.6286081815747964,0.843885497353289,1.1621875531794021,0.6743744174814746,1.3590876952231763,1.3378467820702613
2016-07-08 07:00:00,0.4204994146105737,0.9879702954258833,0.3867203209078741,0.6638434250946219,0.49655722886303855,1.3590876952231763,1.2842314536733186
2016-07-08 08:00:00,0.3513410183078318,1.2123609079148014,0.296483181608045,0.7931013741414095,0.49655722886303855,1.6002670568810937,1.3914619026155715
2016-07-08 09:00:00,0.2937092401434946,0.9559145262332269,0.328736602713207,0.9592162072681316,0.22787743521344975,1.3590876952231763,1.460551577140926
2016-07-08 10:00:00,0.6508550783389397,1.3085284436330962,0.5282366956928738,0.7380758929095548,0.5854659396418703,1.5034778427785422,1.4758078869076854
2016-07-08 11:00:00,0.6623815324113836,1.0520818338111944,0.5347599061109573,0.7193879772769267,1.1208716326887285,1.6494547700806883,1.4758078869076854
2016-07-08 12:00:00,0.43202586868301796,0.9879702954258833,0.4124505315949526,0.5532732679153332,0.37736106072023035,1.406688817826038,1.521795060421248
2016-07-08 13:00:00,0.3859202164592031,0.6674121472186699,0.3222133922951237,0.5164165694830919,0.2581648925774235,1.3098997928735336,1.4988014736644673
2016-07-08 14:00:00,0.8583301031812047,1.436273110138207,0.30300630562370134,0.40584641230380314,2.8472625259159545,2.277790231548624,1.698114976037224
2016-07-08 15:00:00,0.3859202164592031,1.0520818338111944,0.2707528845185395,0.5164165694830919,0.22787743521344975,1.3590876952231763,1.9204222730183942
